API Name,Instance Family,Instance Size,Category,vCPUs,Memory (GiB),Network (Gbps),Region,Pricing Model,OS,Hourly Cost ($),Monthly Cost ($),Memory per vCPU (GiB),Cost per vCPU ($/hr),Cost per GiB ($/hr)
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,OnDemand,Windows,0.198,144.54,8.0,0.099,0.0124
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,OnDemand,RHEL,0.1451,105.92,8.0,0.0726,0.0091
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.0814,59.42,8.0,0.0407,0.0051
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.1188,86.72,8.0,0.0594,0.0074
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.0871,63.58,8.0,0.0435,0.0054
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.0542,39.57,8.0,0.0271,0.0034
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.0792,57.82,8.0,0.0396,0.005
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.058,42.34,8.0,0.029,0.0036
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Spot,Linux,0.0407,29.71,8.0,0.0204,0.0025
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Spot,Windows,0.0594,43.36,8.0,0.0297,0.0037
r5a.large,r5a,large,Memory Optimized,2,16.0,10.0,ap-northeast-1,Spot,RHEL,0.0435,31.75,8.0,0.0217,0.0027
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,OnDemand,Linux,0.226,164.98,8.0,0.0565,0.0071
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,OnDemand,Windows,0.33,240.9,8.0,0.0825,0.0103
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,OnDemand,RHEL,0.2418,176.51,8.0,0.0604,0.0076
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-1yr,Linux,0.1356,98.99,8.0,0.0339,0.0042
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-1yr,Windows,0.198,144.54,8.0,0.0495,0.0062
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-1yr,RHEL,0.1451,105.92,8.0,0.0363,0.0045
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-3yr,Linux,0.0904,65.99,8.0,0.0226,0.0028
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-3yr,Windows,0.132,96.36,8.0,0.033,0.0041
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Reserved-3yr,RHEL,0.0967,70.59,8.0,0.0242,0.003
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Spot,Linux,0.0678,49.49,8.0,0.0169,0.0021
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Spot,Windows,0.099,72.27,8.0,0.0248,0.0031
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-east-1,Spot,RHEL,0.0725,52.92,8.0,0.0181,0.0023
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,OnDemand,Linux,0.2328,169.94,8.0,0.0582,0.0073
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,OnDemand,Windows,0.3399,248.13,8.0,0.085,0.0106
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,OnDemand,RHEL,0.2491,181.84,8.0,0.0623,0.0078
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-1yr,Linux,0.1397,101.98,8.0,0.0349,0.0044
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-1yr,Windows,0.2039,148.85,8.0,0.051,0.0064
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-1yr,RHEL,0.1494,109.06,8.0,0.0374,0.0047
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-3yr,Linux,0.0931,67.96,8.0,0.0233,0.0029
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-3yr,Windows,0.1359,99.21,8.0,0.034,0.0042
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Reserved-3yr,RHEL,0.0996,72.71,8.0,0.0249,0.0031
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Spot,Linux,0.0698,50.95,8.0,0.0175,0.0022
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Spot,Windows,0.102,74.46,8.0,0.0255,0.0032
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,us-west-2,Spot,RHEL,0.0747,54.53,8.0,0.0187,0.0023
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,OnDemand,Linux,0.2486,181.48,8.0,0.0621,0.0078
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,OnDemand,Windows,0.363,264.99,8.0,0.0907,0.0113
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,OnDemand,RHEL,0.266,194.18,8.0,0.0665,0.0083
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-1yr,Linux,0.1492,108.92,8.0,0.0373,0.0047
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-1yr,Windows,0.2178,158.99,8.0,0.0544,0.0068
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.1596,116.51,8.0,0.0399,0.005
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-3yr,Linux,0.0994,72.56,8.0,0.0249,0.0031
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-3yr,Windows,0.1452,106.0,8.0,0.0363,0.0045
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.1064,77.67,8.0,0.0266,0.0033
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Spot,Linux,0.0746,54.46,8.0,0.0186,0.0023
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Spot,Windows,0.1089,79.5,8.0,0.0272,0.0034
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,eu-west-1,Spot,RHEL,0.0798,58.25,8.0,0.0199,0.0025
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,OnDemand,Linux,0.2599,189.73,8.0,0.065,0.0081
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,OnDemand,Windows,0.3795,277.04,8.0,0.0949,0.0119
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,OnDemand,RHEL,0.2781,203.01,8.0,0.0695,0.0087
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.1559,113.81,8.0,0.039,0.0049
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.2277,166.22,8.0,0.0569,0.0071
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.1669,121.84,8.0,0.0417,0.0052
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.104,75.92,8.0,0.026,0.0032
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.1518,110.81,8.0,0.0379,0.0047
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.1112,81.18,8.0,0.0278,0.0035
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Spot,Linux,0.078,56.94,8.0,0.0195,0.0024
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Spot,Windows,0.1138,83.07,8.0,0.0284,0.0036
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-southeast-1,Spot,RHEL,0.0834,60.88,8.0,0.0209,0.0026
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,OnDemand,Linux,0.2712,197.98,8.0,0.0678,0.0085
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,OnDemand,Windows,0.396,289.08,8.0,0.099,0.0124
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,OnDemand,RHEL,0.2902,211.85,8.0,0.0726,0.0091
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.1627,118.77,8.0,0.0407,0.0051
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.2376,173.45,8.0,0.0594,0.0074
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.1741,127.09,8.0,0.0435,0.0054
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.1085,79.2,8.0,0.0271,0.0034
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.1584,115.63,8.0,0.0396,0.005
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.1161,84.75,8.0,0.029,0.0036
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Spot,Linux,0.0814,59.42,8.0,0.0204,0.0025
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Spot,Windows,0.1188,86.72,8.0,0.0297,0.0037
r5a.xlarge,r5a,xlarge,Memory Optimized,4,32.0,10.0,ap-northeast-1,Spot,RHEL,0.0871,63.58,8.0,0.0218,0.0027
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,OnDemand,Linux,0.452,329.96,8.0,0.0565,0.0071
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,OnDemand,Windows,0.6599,481.73,8.0,0.0825,0.0103
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,OnDemand,RHEL,0.4836,353.03,8.0,0.0604,0.0076
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-1yr,Linux,0.2712,197.98,8.0,0.0339,0.0042
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-1yr,Windows,0.396,289.08,8.0,0.0495,0.0062
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-1yr,RHEL,0.2902,211.85,8.0,0.0363,0.0045
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-3yr,Linux,0.1808,131.98,8.0,0.0226,0.0028
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-3yr,Windows,0.264,192.72,8.0,0.033,0.0041
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Reserved-3yr,RHEL,0.1935,141.25,8.0,0.0242,0.003
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Spot,Linux,0.1356,98.99,8.0,0.0169,0.0021
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Spot,Windows,0.198,144.54,8.0,0.0248,0.0031
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-east-1,Spot,RHEL,0.1451,105.92,8.0,0.0181,0.0023
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,OnDemand,Linux,0.4656,339.89,8.0,0.0582,0.0073
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,OnDemand,Windows,0.6797,496.18,8.0,0.085,0.0106
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,OnDemand,RHEL,0.4981,363.61,8.0,0.0623,0.0078
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-1yr,Linux,0.2793,203.89,8.0,0.0349,0.0044
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-1yr,Windows,0.4078,297.69,8.0,0.051,0.0064
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-1yr,RHEL,0.2989,218.2,8.0,0.0374,0.0047
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-3yr,Linux,0.1862,135.93,8.0,0.0233,0.0029
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-3yr,Windows,0.2719,198.49,8.0,0.034,0.0042
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Reserved-3yr,RHEL,0.1993,145.49,8.0,0.0249,0.0031
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Spot,Linux,0.1397,101.98,8.0,0.0175,0.0022
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Spot,Windows,0.2039,148.85,8.0,0.0255,0.0032
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,us-west-2,Spot,RHEL,0.1494,109.06,8.0,0.0187,0.0023
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,OnDemand,Linux,0.4972,362.96,8.0,0.0621,0.0078
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,OnDemand,Windows,0.7259,529.91,8.0,0.0907,0.0113
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,OnDemand,RHEL,0.532,388.36,8.0,0.0665,0.0083
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-1yr,Linux,0.2983,217.76,8.0,0.0373,0.0047
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-1yr,Windows,0.4355,317.92,8.0,0.0544,0.0068
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.3192,233.02,8.0,0.0399,0.005
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,Linux,0.1989,145.2,8.0,0.0249,0.0031
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,Windows,0.2904,211.99,8.0,0.0363,0.0045
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.2128,155.34,8.0,0.0266,0.0033
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,Linux,0.1492,108.92,8.0,0.0186,0.0023
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,Windows,0.2178,158.99,8.0,0.0272,0.0034
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,RHEL,0.1596,116.51,8.0,0.0199,0.0025
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,Linux,0.5198,379.45,8.0,0.065,0.0081
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,Windows,0.7589,554.0,8.0,0.0949,0.0119
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,RHEL,0.5562,406.03,8.0,0.0695,0.0087
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.3119,227.69,8.0,0.039,0.0049
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.4553,332.37,8.0,0.0569,0.0071
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.3337,243.6,8.0,0.0417,0.0052
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.2079,151.77,8.0,0.026,0.0032
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.3036,221.63,8.0,0.0379,0.0047
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.2225,162.43,8.0,0.0278,0.0035
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,Linux,0.1559,113.81,8.0,0.0195,0.0024
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,Windows,0.2277,166.22,8.0,0.0285,0.0036
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,RHEL,0.1669,121.84,8.0,0.0209,0.0026
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,Linux,0.5424,395.95,8.0,0.0678,0.0085
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,Windows,0.7919,578.09,8.0,0.099,0.0124
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,RHEL,0.5804,423.69,8.0,0.0726,0.0091
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.3254,237.54,8.0,0.0407,0.0051
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.4751,346.82,8.0,0.0594,0.0074
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.3482,254.19,8.0,0.0435,0.0054
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.217,158.41,8.0,0.0271,0.0034
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.3168,231.26,8.0,0.0396,0.005
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.2321,169.43,8.0,0.029,0.0036
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,Linux,0.1627,118.77,8.0,0.0203,0.0025
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,Windows,0.2376,173.45,8.0,0.0297,0.0037
r5a.2xlarge,r5a,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,RHEL,0.1741,127.09,8.0,0.0218,0.0027
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,OnDemand,Linux,0.904,659.92,8.0,0.0565,0.0071
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,OnDemand,Windows,1.3198,963.45,8.0,0.0825,0.0103
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,OnDemand,RHEL,0.9673,706.13,8.0,0.0605,0.0076
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-1yr,Linux,0.5424,395.95,8.0,0.0339,0.0042
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-1yr,Windows,0.7919,578.09,8.0,0.0495,0.0062
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-1yr,RHEL,0.5804,423.69,8.0,0.0363,0.0045
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-3yr,Linux,0.3616,263.97,8.0,0.0226,0.0028
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-3yr,Windows,0.5279,385.37,8.0,0.033,0.0041
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Reserved-3yr,RHEL,0.3869,282.44,8.0,0.0242,0.003
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Spot,Linux,0.2712,197.98,8.0,0.0169,0.0021
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Spot,Windows,0.396,289.08,8.0,0.0248,0.0031
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-east-1,Spot,RHEL,0.2902,211.85,8.0,0.0181,0.0023
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,OnDemand,Linux,0.9311,679.7,8.0,0.0582,0.0073
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,OnDemand,Windows,1.3594,992.36,8.0,0.085,0.0106
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,OnDemand,RHEL,0.9963,727.3,8.0,0.0623,0.0078
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-1yr,Linux,0.5587,407.85,8.0,0.0349,0.0044
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-1yr,Windows,0.8157,595.46,8.0,0.051,0.0064
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-1yr,RHEL,0.5978,436.39,8.0,0.0374,0.0047
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-3yr,Linux,0.3724,271.85,8.0,0.0233,0.0029
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-3yr,Windows,0.5438,396.97,8.0,0.034,0.0042
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Reserved-3yr,RHEL,0.3985,290.91,8.0,0.0249,0.0031
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Spot,Linux,0.2793,203.89,8.0,0.0175,0.0022
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Spot,Windows,0.4078,297.69,8.0,0.0255,0.0032
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,us-west-2,Spot,RHEL,0.2989,218.2,8.0,0.0187,0.0023
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,OnDemand,Linux,0.9944,725.91,8.0,0.0621,0.0078
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,OnDemand,Windows,1.4518,1059.81,8.0,0.0907,0.0113
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,OnDemand,RHEL,1.064,776.72,8.0,0.0665,0.0083
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-1yr,Linux,0.5966,435.52,8.0,0.0373,0.0047
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-1yr,Windows,0.8711,635.9,8.0,0.0544,0.0068
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.6384,466.03,8.0,0.0399,0.005
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-3yr,Linux,0.3978,290.39,8.0,0.0249,0.0031
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-3yr,Windows,0.5807,423.91,8.0,0.0363,0.0045
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.4256,310.69,8.0,0.0266,0.0033
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Spot,Linux,0.2983,217.76,8.0,0.0186,0.0023
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Spot,Windows,0.4355,317.92,8.0,0.0272,0.0034
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,eu-west-1,Spot,RHEL,0.3192,233.02,8.0,0.0199,0.0025
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,OnDemand,Linux,1.0396,758.91,8.0,0.065,0.0081
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,OnDemand,Windows,1.5178,1107.99,8.0,0.0949,0.0119
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,OnDemand,RHEL,1.1124,812.05,8.0,0.0695,0.0087
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.6238,455.37,8.0,0.039,0.0049
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.9107,664.81,8.0,0.0569,0.0071
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.6674,487.2,8.0,0.0417,0.0052
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.4158,303.53,8.0,0.026,0.0032
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.6071,443.18,8.0,0.0379,0.0047
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.4449,324.78,8.0,0.0278,0.0035
r5a.4xlarge,r5a,4xlarge,Memory Optimized,16,128.0,10.0,ap-southeast-1,Spot,Linux,0.3119,227.69,8.0,0.0195,0.0024
